ÅR	MÅNAD	DAG	Precip	Temp
2009	2	23	0,609	-0,097
2009	2	24	3,857	0,171
2009	2	25	4,06	2,99
2009	2	26	8,729	1,554
2009	2	27	0	-0,245
2009	2	28	0	-1,925
2009	3	1	0	0,139
2009	3	2	3,248	0,537
2009	3	3	7,308	1,806
2009	3	4	0,203	2,458
2009	3	5	0	1,987
2009	3	6	0	1,174
2009	3	7	2,233	0,365
2009	3	8	8,729	0,969
2009	3	9	3,654	1,683
2009	3	10	0,203	1,126
2009	3	11	0	0,227
2009	3	12	0	-2,037
2009	3	13	3,654	0,568
2009	3	14	6,699	3,032
2009	3	15	0	2,113
2009	3	16	1,827	2,946
2009	3	17	1,624	4,598
2009	3	18	0	4,681
2009	3	19	0	1,526
2009	3	20	0	1,503
2009	3	21	0	4,875
2009	3	22	0,609	3,592
2009	3	23	0	2,771
2009	3	24	0	-1,984
2009	3	25	0	-2,387
2009	3	26	0,203	-0,69
2009	3	27	3,654	0,875
2009	3	28	6,902	2,417
2009	3	29	0	1,788
2009	3	30	0,406	3,409
2009	3	31	0	5,958
2009	4	1	0	6,883
2009	4	2	0	5,832
2009	4	3	0,203	2,596
2009	4	4	0	7,71
2009	4	5	0,203	6,147
2009	4	6	0	6,489
2009	4	7	0	7,59
2009	4	8	5,481	6,986
2009	4	9	4,669	7,64
2009	4	10	0	10,2
2009	4	11	0	10,91
2009	4	12	0	10,04
2009	4	13	0	10,05
2009	4	14	0	9,59
2009	4	15	3,045	7,88
2009	4	16	0	8,49
2009	4	17	0	9,12
2009	4	18	0	6,591
2009	4	19	0	5,883
2009	4	20	0	6,357
2009	4	21	0	5,067
2009	4	22	0	7,47
2009	4	23	0	9,97
2009	4	24	0	10,21
2009	4	25	0	12,9
2009	4	26	0	12,32
2009	4	27	0,609	14,3
2009	4	28	0	12,05
2009	4	29	0	14,07
2009	4	30	0	13,84
2009	5	1	0	12,36
2009	5	2	0	11,95
2009	5	3	0	9,07
2009	5	4	0	9,8
2009	5	5	12,789	8,68
2009	5	6	10,759	8,23
2009	5	7	9,541	7,54
2009	5	8	4,872	8,02
2009	5	9	0,406	9,33
2009	5	10	0	8,69
2009	5	11	0	8,57
2009	5	12	0	10,91
2009	5	13	0	10,92
2009	5	14	2,03	8,81
2009	5	15	0	9,73
2009	5	16	0	11,07
2009	5	17	0,609	11,76
2009	5	18	3,451	10,95
2009	5	19	0	12,1
2009	5	20	2,639	10,74
2009	5	21	0	11,65
2009	5	22	15,022	9,07
2009	5	23	7,308	11,85
2009	5	24	0	11,47
2009	5	25	0	13,33
2009	5	26	0	13,76
2009	5	27	3,99	10,63
2009	5	28	2,394	11,1
2009	5	29	0	15,12
2009	5	30	0	17,84
2009	5	31	0	19,09
2009	6	1	0	20,76
2009	6	2	0	13,93
2009	6	3	2,436	9,66
2009	6	4	2,436	8,7
2009	6	5	0,812	8,64
2009	6	6	0,203	10,28
2009	6	7	0,203	10,27
2009	6	8	0	10,18
2009	6	9	1,421	12,51
2009	6	10	19,285	9,91
2009	6	11	2,233	12,37
2009	6	12	15,631	10,74
2009	6	13	2,233	12,33
2009	6	14	0	14,16
2009	6	15	0	12,62
2009	6	16	0,406	12,54
2009	6	17	0	13,45
2009	6	18	11,571	11,73
2009	6	19	10,556	11,56
2009	6	20	15,631	11,52
2009	6	21	9,947	12,36
2009	6	22	0,399	15,5
2009	6	23	0	16,03
2009	6	24	0	20,07
2009	6	25	0	20,61
2009	6	26	0	19,64
2009	6	27	0	20,5
2009	6	28	0	23,64
2009	6	29	0	23,73
2009	6	30	0	22,84
2009	7	1	0	21,49
2009	7	2	0	23,13
2009	7	3	0	23,26
2009	7	4	0	21,68
2009	7	5	1,064	19,26
2009	7	6	3,059	18,02
2009	7	7	15,162	16,82
2009	7	8	7,049	15,67
2009	7	9	28,994	13,49
2009	7	10	52,402	11,98
2009	7	11	17,29	13,18
2009	7	12	3,059	14,49
2009	7	13	1,729	14,85
2009	7	14	0	16,97
2009	7	15	6,118	17,75
2009	7	16	0,399	16,07
2009	7	17	0	18,66
2009	7	18	19,285	15,88
2009	7	19	0	15,25
2009	7	20	0	15,27
2009	7	21	0	15,46
2009	7	22	2,394	15,94
2009	7	23	32,452	15,16
2009	7	24	0,399	15,73
2009	7	25	0	15,88
2009	7	26	0	16,79
2009	7	27	3,99	14,4
2009	7	28	1,33	15,47
2009	7	29	0	15,89
2009	7	30	14,497	15,26
2009	7	31	15,827	12,78
2009	8	1	0	14,91
2009	8	2	0,399	16,81
2009	8	3	16,492	15,59
2009	8	4	1,995	15,85
2009	8	5	0	18,8
2009	8	6	0	20,55
2009	8	7	0	21,19
2009	8	8	0	20,89
2009	8	9	9,842	17,95
2009	8	10	1,729	17,19
2009	8	11	0,399	15,68
2009	8	12	1,33	16,01
2009	8	13	12,901	13,97
2009	8	14	0,399	13,78
2009	8	15	8,113	14,44
2009	8	16	3,99	15,22
2009	8	17	1,33	14,42
2009	8	18	0	14,92
2009	8	19	0	15,32
2009	8	20	0	19,62
2009	8	21	14,231	15,88
2009	8	22	2,394	14,12
2009	8	23	0	14,41
2009	8	24	0	16,52
2009	8	25	1,995	16,91
2009	8	26	17,29	14,93
2009	8	27	0	16,91
2009	8	28	20,216	15,58
2009	8	29	7,714	12,02
2009	8	30	12,901	12,21
2009	8	31	5,453	14,17
2009	9	1	2,66	18,84
2009	9	2	10,108	14,04
2009	9	3	9,842	14,05
2009	9	4	23,275	12,67
2009	9	5	24,339	14,39
2009	9	6	0	14,46
2009	9	7	1,729	13,58
2009	9	8	0,399	15,96
2009	9	9	0	15,95
2009	9	10	0	13,61
2009	9	11	0	13,16
2009	9	12	0	13,24
2009	9	13	0	12,81
2009	9	14	0	12,59
2009	9	15	0	12,68
2009	9	16	0	12,34
2009	9	17	0	10,39
2009	9	18	0,399	12,18
2009	9	19	0	13,46
2009	9	20	1,33	13,07
2009	9	21	3,059	11,96
2009	9	22	5,719	13,17
2009	9	23	0	12,9
2009	9	24	1,064	11,71
2009	9	25	0	13,19
2009	9	26	0	13,28
2009	9	27	0,665	13,29
2009	9	28	3,325	11,6
2009	9	29	0,399	6,793
2009	9	30	0	7,23
2009	10	1	0	5,68
2009	10	2	1,995	5,133
2009	10	3	30,723	6,939
2009	10	4	4,788	8,22
2009	10	5	8,379	6,561
2009	10	6	21,28	8,23
2009	10	7	0,665	9,65
2009	10	8	7,448	6,429
2009	10	9	0	4,42
2009	10	10	0	4,864
2009	10	11	0,665	4,583
2009	10	12	1,995	3,645
2009	10	13	0	1,817
2009	10	14	0	1,298
2009	10	15	0	2,761
2009	10	16	13,566	3,385
2009	10	17	0	5,328
2009	10	18	0	4,755
2009	10	19	2,66	7,9
2009	10	20	1,33	7,25
2009	10	21	0	3,042
2009	10	22	0	5,873
2009	10	23	0,399	5,391
2009	10	24	0	4,682
2009	10	25	6,384	6,786
2009	10	26	0,665	9,52
2009	10	27	0	4,376
2009	10	28	0	3,016
2009	10	29	0,399	1,358
2009	10	30	0	2,199
2009	10	31	0	2,355
2009	11	1	0	3,061
2009	11	2	10,773	3,485
2009	11	3	1,33	3,729
2009	11	4	0	1,237
2009	11	5	1,33	0,565
2009	11	6	4,788	3,542
2009	11	7	0,399	6,146
2009	11	8	0	4,816
2009	11	9	0	4,259
2009	11	10	0	1,995
2009	11	11	0,399	1,952
2009	11	12	0	0,858
2009	11	13	2,394	0,197
2009	11	14	7,049	7,5
2009	11	15	1,729	8,01
2009	11	16	0,399	5,281
2009	11	17	18,221	7,32
2009	11	18	23,94	6,523
2009	11	19	16,891	7,46
2009	11	20	4,788	8,92
2009	11	21	0,399	7,91
2009	11	22	17,556	7,73
2009	11	23	6,783	6,87
2009	11	24	1,729	6,277
2009	11	25	11,172	7,83
2009	11	26	9,842	6,438
2009	11	27	3,724	5,198
2009	11	28	4,389	5,137
2009	11	29	1,995	2,413
2009	11	30	0	5,584
2009	12	1	0	-1,57
2009	12	2	0	-2,495
2009	12	3	0	-2,308
2009	12	4	0	1,647
2009	12	5	0	2,43
2009	12	6	0	3,118
2009	12	7	0	5,317
2009	12	8	0	3,719
2009	12	9	0	2,041
2009	12	10	0	2,592
2009	12	11	0	1,343
2009	12	12	0	0,314
2009	12	13	0	-0,657
2009	12	14	0	-1,499
2009	12	15	1,729	-0,391
2009	12	16	0,399	-3,361
2009	12	17	1,33	-6,649
2009	12	18	0	-6,459
2009	12	19	0	-8,99
2009	12	20	0	-9,81
2009	12	21	0	-9,97
2009	12	22	6,118	-5,285
2009	12	23	4,788	-2,718
2009	12	24	0	-0,86
2009	12	25	26,733	-0,498
2009	12	26	5,719	-1,357
2009	12	27	3,99	-0,69
2009	12	28	6,783	-2,444
2009	12	29	0	-5,318
2009	12	30	0	-10,16
2009	12	31	0	-12,45
2010	1	1	1,064	-8,16
2010	1	2	0,665	-8,7
2010	1	3	0	-8,63
2010	1	4	0	-4,037
2010	1	5	0	-12,25
2010	1	6	0,399	-12,52
2010	1	7	0	-9,77
2010	1	8	0	-12,8
2010	1	9	0	-11,23
2010	1	10	0	-7,79
2010	1	11	0	-7,18
2010	1	12	0	-7,15
2010	1	13	0	-8,95
2010	1	14	0	-4,545
2010	1	15	0	-3,907
2010	1	16	0	-2,533
2010	1	17	0	-2,943
2010	1	18	0	-1,639
2010	1	19	0	-1,443
2010	1	20	0	-2,715
2010	1	21	3,059	-2,874
2010	1	22	0	-3,924
2010	1	23	0	-5,374
2010	1	24	0	-7,56
2010	1	25	0	-8,48
2010	1	26	0	-6,546
2010	1	27	13,167	-0,872
2010	1	28	0	-3,609
2010	1	29	0	-8,87
2010	1	30	0	-13,07
2010	1	31	3,99	-12,28
2010	2	1	0	-7,79
2010	2	2	14,497	-5,728
2010	2	3	4,788	-1,421
2010	2	4	0,399	-1,99
2010	2	5	0	-4,696
2010	2	6	0	-4,861
2010	2	7	0	-3,73
2010	2	8	0	-3,691
2010	2	9	1,995	-3,75
2010	2	10	0	-5,719
2010	2	11	0	-7,5
2010	2	12	0	-5,101
2010	2	13	0	-8,32
2010	2	14	0	-7,49
2010	2	15	0	-4,928
2010	2	16	0	-3,546
2010	2	17	0	-3,759
2010	2	18	6,783	-4,6
2010	2	19	8,778	-7,07
2010	2	20	15,561	-10,56
2010	2	21	0,399	-13,71
2010	2	22	0	-12,65
2010	2	23	0	-7,46
2010	2	24	0	-6,112
2010	2	25	4,389	-4,008
2010	2	26	4,389	0,903
2010	2	27	3,325	1,139
2010	2	28	1,064	0,475
2010	3	1	1,064	-1,677
2010	3	2	0	-3,262
2010	3	3	0	-2,994
2010	3	4	0	-5,275
2010	3	5	0	-6,605
2010	3	6	0	-4,379
2010	3	7	0	-1,727
2010	3	8	0	-1,674
2010	3	9	0	-1,164
2010	3	10	0	-2,333
2010	3	11	0	-0,075
2010	3	12	0	0,353
2010	3	13	0	0,82
2010	3	14	0	-0,053
2010	3	15	0	-1,075
2010	3	16	0	-0,788
2010	3	17	0,399	1,976
2010	3	18	0	2,595
2010	3	19	1,33	3,596
2010	3	20	0	3,674
2010	3	21	0	2,374
2010	3	22	0,665	1,034
2010	3	23	16,891	2,98
2010	3	24	0	3,823
2010	3	25	0	4,724
2010	3	26	3,059	3,71
2010	3	27	14,231	2,723
2010	3	28	0,665	3,402
2010	3	29	1,33	2,75
2010	3	30	0	4,507
2010	3	31	14,896	5,186
2010	4	1	2,66	3,538
2010	4	2	13,566	3,566
2010	4	3	1,33	5,259
2010	4	4	8,778	4,454
2010	4	5	0,665	2,713
2010	4	6	0,399	3,954
2010	4	7	0	7,45
2010	4	8	0	4,899
2010	4	9	0	6,599
2010	4	10	0	5,799
2010	4	11	0	6,099
2010	4	12	0	6,874
2010	4	13	0	6,6
2010	4	14	0	7
2010	4	15	0	6,121
2010	4	16	0	6,637
2010	4	17	0	6,64
2010	4	18	0	5,841
2010	4	19	0	3,861
2010	4	20	0,399	2,275
2010	4	21	0,665	1,942
2010	4	22	0,399	3,985
2010	4	23	0,665	4,702
2010	4	24	0	5,616
2010	4	25	0	6,968
2010	4	26	0,665	9,58
2010	4	27	0	7,99
2010	4	28	10,108	7,39
2010	4	29	1,33	10,97
2010	4	30	3,325	9,25
2010	5	1	0	6,448
2010	5	2	0	6,602
2010	5	3	0	8,15
2010	5	4	0,665	4,841
2010	5	5	0	6,476
2010	5	6	0	8,07
2010	5	7	0	8,14
2010	5	8	0	6,22
2010	5	9	0	7,88
2010	5	10	0	6,348
2010	5	11	0	6,465
2010	5	12	21,679	4,302
2010	5	13	0,399	7,14
2010	5	14	0	10,58
2010	5	15	3,325	11,8
2010	5	16	1,064	10,14
2010	5	17	0	9,98
2010	5	18	0,665	13,54
2010	5	19	0	17,37
2010	5	20	4,389	17,89
2010	5	21	5,054	15,86
2010	5	22	0	17,02
2010	5	23	0	15,58
2010	5	24	0	12,43
2010	5	25	4,788	7,52
2010	5	26	0	10,34
2010	5	27	0	8,83
2010	5	28	7,714	8,15
2010	5	29	4,788	9,48
2010	5	30	1,064	12,51
2010	5	31	0	14,36
2010	6	1	0	16,1
2010	6	2	0	17,14
2010	6	3	0	14,99
2010	6	4	0	15,82
2010	6	5	0	14,73
2010	6	6	0	14,4
2010	6	7	1,064	12,24
2010	6	8	7,448	13,09
2010	6	9	0	13,03
2010	6	10	6,783	13,23
2010	6	11	11,438	12,35
2010	6	12	6,118	10,5
2010	6	13	0,399	13,26
2010	6	14	7,448	11,65
2010	6	15	0	13,28
2010	6	16	0	14,02
2010	6	17	0	14,07
2010	6	18	0,399	14,12
2010	6	19	6,384	10,19
2010	6	20	0	10,82
2010	6	21	0	14,6
2010	6	22	0	12,98
2010	6	23	0	14,37
2010	6	24	0	15,43
2010	6	25	0	14,53
2010	6	26	0	16,17
2010	6	27	0	15,06
2010	6	28	0	17,88
2010	6	29	1,064	20,19
2010	6	30	2,66	14,86
2010	7	1	0	17,45
2010	7	2	0	20,3
2010	7	3	0	23,75
2010	7	4	3,325	16,39
2010	7	5	0	16,72
2010	7	6	0	15,95
2010	7	7	0	16,53
2010	7	8	5,054	16,3
2010	7	9	2,66	17,28
2010	7	10	0	21,12
2010	7	11	1,064	21,72
2010	7	12	20,216	22,28
2010	7	13	10,773	17,82
2010	7	14	0	19,15
2010	7	15	24,605	18,45
2010	7	16	0	20,28
2010	7	17	6,118	17,43
2010	7	18	0	15,9
2010	7	19	0,665	15,86
2010	7	20	0,399	20,69
2010	7	21	0	22,07
2010	7	22	5,054	18,8
2010	7	23	0	14,92
2010	7	24	0	15,2
2010	7	25	14,231	11,8
2010	7	26	0	16,01
2010	7	27	0	16,99
2010	7	28	0	18,09
2010	7	29	32,053	15,78
2010	7	30	19,551	15,36
2010	7	31	1,33	15,67
2010	8	1	11,172	15,95
2010	8	2	1,33	16,43
2010	8	3	0,665	16,07
2010	8	4	0	15,48
2010	8	5	19,95	16,83
2010	8	6	9,842	15,41
2010	8	7	0	17,14
2010	8	8	0,665	17,36
2010	8	9	1,995	16,09
2010	8	10	0	16,82
2010	8	11	4,788	15,93
2010	8	12	2,394	17,64
2010	8	13	26,733	18,12
2010	8	14	0	18,02
2010	8	15	0	19,25
2010	8	16	0	16,84
2010	8	17	3,724	16,28
2010	8	18	0	17,55
2010	8	19	4,389	14,36
2010	8	20	4,788	15,49
2010	8	21	1,995	16,27
2010	8	22	0	15,56
2010	8	23	6,118	15,3
2010	8	24	30,457	13,21
2010	8	25	17,955	13,52
2010	8	26	0	14,05
2010	8	27	1,995	12,81
2010	8	28	3,325	11,88
2010	8	29	2,394	11,07
2010	8	30	1,729	11,37
2010	8	31	0,399	12,3
2010	9	1	0	13,27
2010	9	2	0	11,42
2010	9	3	0,399	10,53
2010	9	4	0	10,49
2010	9	5	0	12,13
2010	9	6	0	13,54
2010	9	7	0	12,96
2010	9	8	0	12,53
2010	9	9	0	12,43045
2010	9	10	1,729	11,86387
2010	9	11	9,443	13,75247
2010	9	12	11,438	15,64107
2010	9	13	0	13,28032
2010	9	14	15,561	13,09146
2010	9	15	25,004	10,82514
2010	9	16	4,389	11,20286
2010	9	17	10,773	11,10843
2010	9	18	1,064	10,73071
2010	9	19	0	11,86387
2010	9	20	15,827	9,50312
2010	9	21	0,399	10,82514
2010	9	22	0	8,46439
2010	9	23	0	13,28032
2010	9	24	5,453	15,64107
2010	9	25	19,285	10,73071
2010	9	26	0,399	9,21983
2010	9	27	0	9,88084
2010	9	28	0	7,42566
2010	9	29	0	5,44263
2010	9	30	0	5,25377
2010	10	1	0	7,33123
2010	10	2	0	8,55882
2010	10	3	1,729	10,16413
2010	10	4	0	12,52488
2010	10	5	0	11,86387
2010	10	6	8,113	11,10843
2010	10	7	12,103	11,58058
2010	10	8	0,399	10,73071
2010	10	9	0	6,19807
2010	10	10	0	2,79859
2010	10	11	0,399	2,70416
2010	10	12	0	3,27074
2010	10	13	0,399	4,59276
2010	10	14	0	5,25377
2010	10	15	0	0,90999
2010	10	16	0,399	0,06012
2010	10	17	0	2,32644
2010	10	18	16,891	6,76465
2010	10	19	13,832	6,76465
2010	10	20	0	2,60973
2010	10	21	8,778	-0,97861
2010	10	22	2,394	2,79859
2010	10	23	19,285	3,55403
2010	10	24	11,172	3,27074
2010	10	25	0	0,53227
2010	10	26	0	1,19328
2010	10	27	11,837	6,48136
2010	10	28	5,054	8,74768
2010	10	29	1,33	8,93654
2010	10	30	1,729	8,93654
2010	10	31	1,064	9,1254
2010	11	1	0	7,99224
2010	11	2	18,886	7,04794
2010	11	3	13,167	8,74768
2010	11	4	0	6,76465
2010	11	5	0	5,72592
2010	11	6	0	0,72113
2010	11	7	0,399	0,489
2010	11	8	0	-1,628
2010	11	9	18,886	-0,387
2010	11	10	1,064	-0,557
2010	11	11	0,399	0,802
2010	11	12	3,325	3,543
2010	11	13	11,438	4,944
2010	11	14	3,99	5,455
2010	11	15	5,054	3,693
2010	11	16	0	1,101
2010	11	17	0	-1,416
2010	11	18	0	-0,983
2010	11	19	0,665	-0,988
2010	11	20	6,384	-0,61
2010	11	21	0	0,315
2010	11	22	1,995	-0,672
2010	11	23	1,33	-1,637
2010	11	24	0	-4,426
2010	11	25	0,399	-5,491
2010	11	26	1,064	-7,97
2010	11	27	0	-8,82
2010	11	28	2,394	-6,095
2010	11	29	0	-8,22
2010	11	30	0	-9,94
2010	12	1	0	-10,78
2010	12	2	0	-9,17
2010	12	3	0	-6,627
2010	12	4	1,995	-5,008
2010	12	5	3,325	-1,628
2010	12	6	0	-2,772
2010	12	7	6,118	-2,053
2010	12	8	1,064	-1,934
2010	12	9	1,729	-5,685
2010	12	10	0	-5,557
2010	12	11	5,684	-0,131
2010	12	12	0	-6,715
2010	12	13	0	-6,494
2010	12	14	0	-8,4
2010	12	15	0	-7,31
2010	12	16	0	-1,383
2010	12	17	0	-6,834
2010	12	18	0	-4,145
2010	12	19	0	-7,4
2010	12	20	0	-8,99
2010	12	21	0	-11,11
2010	12	22	0	-6,572
2010	12	23	0	-10,89
2010	12	24	0	-12,22
2010	12	25	0	-13,55
2010	12	26	0	-12,65
2010	12	27	0	-8,42
2010	12	28	0	-11,42
2010	12	29	0	-11,81
2010	12	30	0	-5,386
2010	12	31	0,203	-3,146
2011	1	1	0	0,496
2011	1	2	0	-3,317
2011	1	3	0	-4,454
2011	1	4	0	-0,536
2011	1	5	0	-1,124
2011	1	6	0,203	-2,449
2011	1	7	0	-0,928
2011	1	8	4,06	-0,34
2011	1	9	6,699	0,998
2011	1	10	2,639	1,094
2011	1	11	0	-1,117
2011	1	12	0	-1,562
2011	1	13	0	-4,948
2011	1	14	0	-4,319
2011	1	15	12,789	-1,434
2011	1	16	21,112	3,962
2011	1	17	1,827	3,048
2011	1	18	0	1,014
2011	1	19	0	-3,477
2011	1	20	0	-4,505
2011	1	21	0	-2,97
2011	1	22	0	-1,753
2011	1	23	0	0,44
2011	1	24	0	-1,01
2011	1	25	0	-2,052
2011	1	26	0	-8,44
2011	1	27	0	-7,23
2011	1	28	1,827	-1,661
2011	1	29	0,609	1,207
2011	1	30	0	-0,6
2011	1	31	0,406	0,519
2011	2	1	10,353	1,442
2011	2	2	12,789	1,928
2011	2	3	0	2,326
2011	2	4	12,992	1,357
2011	2	5	1,624	2,604
2011	2	6	1,015	2,317
2011	2	7	16,646	1,836
2011	2	8	1,218	1,747
2011	2	9	0	-0,325
2011	2	10	2,639	0,3
2011	2	11	0	-3,78
2011	2	12	0	-9,13
2011	2	13	0	-7,16
2011	2	14	0	-6,607
2011	2	15	0	-6,184
2011	2	16	0	-4,854
2011	2	17	0	-3,364
2011	2	18	0	-7,77
2011	2	19	0	-11,1
2011	2	20	0	-9,62
2011	2	21	0	-9,18
2011	2	22	0	-9,57
2011	2	23	0	-8,68
2011	2	24	0	-6,857
2011	2	25	0,203	-1,26
2011	2	26	0,203	-0,397
2011	2	27	0	-1,897
2011	2	28	0	-2,756
2011	3	1	0	-2,327
2011	3	2	0	-2,348
2011	3	3	0	-0,86
2011	3	4	0	0,192
2011	3	5	0,203	1,643
2011	3	6	0	-1,31
2011	3	7	0,203	-0,127
2011	3	8	0	0,706
2011	3	9	3,248	0,111
2011	3	10	24,563	1,233
2011	3	11	1,421	0,148
2011	3	12	2,03	1,535
2011	3	13	0,406	3,374
2011	3	14	0	2,359
2011	3	15	0	0,319
2011	3	16	0	-0,912
2011	3	17	0	-0,365
2011	3	18	1,421	-0,38
2011	3	19	1,015	2,124
2011	3	20	0,203	0,206
2011	3	21	0	3,677
2011	3	22	0	5,531
2011	3	23	0	4,402
2011	3	24	0	5,841
2011	3	25	0	1,979
2011	3	26	0	-1,138
2011	3	27	5,075	0,305
2011	3	28	4,06	2,089
2011	3	29	1,421	3,244
2011	3	30	1,015	1,93
2011	3	31	8,932	2,333
2011	4	1	0,609	3,654
2011	4	2	4,06	8,01
2011	4	3	4,669	6,844
2011	4	4	1,827	4,305
2011	4	5	13,195	5,51
2011	4	6	7,308	7,09
2011	4	7	0	6,86
2011	4	8	0	7,64
2011	4	9	0	8,05
2011	4	10	0	9,88
2011	4	11	0	8,41
2011	4	12	29,232	5,952
2011	4	13	0	5,061
2011	4	14	0	6,462
2011	4	15	0	5,726
2011	4	16	0	7,22
2011	4	17	0	8,43
2011	4	18	0	11,94
2011	4	19	0	12,04
2011	4	20	0	11,4
2011	4	21	0	12,94
2011	4	22	0	13,38
2011	4	23	0	13,67
2011	4	24	0	13,51
2011	4	25	0	14,02
2011	4	26	0	13,25
2011	4	27	0	10,55
2011	4	28	0	11,38
2011	4	29	0	12,5
2011	4	30	0	12,29
2011	5	1	0	6,266
2011	5	2	0,812	6,305
2011	5	3	1,624	2,884
2011	5	4	0	5,243
2011	5	5	0	8,54
2011	5	6	0	8,02
2011	5	7	0	13,49
2011	5	8	0	15,63
2011	5	9	0	15,57
2011	5	10	0	16,99
2011	5	11	6,902	16,23
2011	5	12	0	11,69
2011	5	13	0,609	10,42
2011	5	14	6,496	9,66
2011	5	15	6,293	7,99224
2011	5	16	7,308	9,97527
2011	5	17	1,218	9,97527
2011	5	18	12,18	10,35299
2011	5	19	0	11,58058
2011	5	20	0	11,20286
2011	5	21	0	12,43045
2011	5	22	10,962	13,94133
2011	5	23	6,699	12,33602
2011	5	24	1,624	10,35299
2011	5	25	0	10,16413
2011	5	26	6,699	12,14716
2011	5	27	9,744	12,14716
2011	5	28	19,285	10,16413
2011	5	29	9,947	10,25856
2011	5	30	0	13,37475
2011	5	31	0	15,87
2011	6	1	0	12,52
2011	6	2	0	12,97
2011	6	3	0	18,77
2011	6	4	0	18,48
2011	6	5	0,406	17,19
2011	6	6	6,09	20,13
2011	6	7	0	16,36
2011	6	8	5,684	17,9
2011	6	9	10,15	14,2
2011	6	10	1,827	11,92
2011	6	11	0	13,14
2011	6	12	0	13,1
2011	6	13	4,263	14,08
2011	6	14	0	12,73
2011	6	15	0	12,08
2011	6	16	19,691	16,01
2011	6	17	5,684	11,24
2011	6	18	11,368	13,21
2011	6	19	5,887	12,14
2011	6	20	0	12,73
2011	6	21	2,233	12,93
2011	6	22	0,406	14,2
2011	6	23	0,203	14,09
2011	6	24	0,812	12,03
2011	6	25	0	14,03
2011	6	26	0	14,22
2011	6	27	0	17,5
2011	6	28	0	20,98
2011	6	29	0	21,47
2011	6	30	2,03	19,11
2011	7	1	0,203	16,58
2011	7	2	0,406	18,71
2011	7	3	0	19,49
2011	7	4	0	17,3
2011	7	5	3,045	18,46
2011	7	6	0,609	19,25
2011	7	7	0	18,37
2011	7	8	7,511	15,93
2011	7	9	4,06	17,66
2011	7	10	2,233	15,99
2011	7	11	0	15,93
2011	7	12	0	15,2
2011	7	13	0	15,07
2011	7	14	24,766	13,71
2011	7	15	2,639	14,21
2011	7	16	0	15,96
2011	7	17	10,759	14,89
2011	7	18	4,872	16,03
2011	7	19	0,203	16,64
2011	7	20	0	17,06
2011	7	21	5,278	17,61
2011	7	22	22,941	17,39
2011	7	23	11,368	18,51
2011	7	24	2,233	14,01
2011	7	25	0,812	14,18
2011	7	26	4,263	15,94
2011	7	27	0	17,43
2011	7	28	0	19,5
2011	7	29	0	21,12
2011	7	30	0	20,84
2011	7	31	7,308	19,32
2011	8	1	0	20,61
2011	8	2	1,015	20
2011	8	3	12,585	19,38
2011	8	4	0,203	18,78
2011	8	5	8,12	16,92
2011	8	6	2,436	15,52
2011	8	7	10,962	14,93
2011	8	8	2,233	13,96
2011	8	9	11,774	14,29
2011	8	10	3,451	12,16
2011	8	11	0	13,4
2011	8	12	0	14,14
2011	8	13	0	15,96
2011	8	14	10,759	16,19
2011	8	15	1,015	15,17
2011	8	16	0,203	14,13
2011	8	17	0,812	14,25
2011	8	18	0,203	15,27
2011	8	19	10,962	12,24
2011	8	20	0,609	14,54
2011	8	21	1,827	15,99
2011	8	22	0,203	16,24
2011	8	23	5,684	15,65
2011	8	24	1,827	13,8
2011	8	25	0	17,55
2011	8	26	0	19,35
2011	8	27	24,766	17
2011	8	28	6,293	13,12
2011	8	29	13,804	11,94
2011	8	30	1,218	12,87
2011	8	31	0	13,48
2011	9	1	0	13,55
2011	9	2	0,203	12,98
2011	9	3	0	14,62
2011	9	4	7,308	18,98
2011	9	5	15,428	15,23
2011	9	6	32,48	13,04
2011	9	7	4,872	11,98
2011	9	8	1,827	11,8
2011	9	9	0	12,66
2011	9	10	3,654	13,76
2011	9	11	0,406	15,76
2011	9	12	24,969	14,02
2011	9	13	17,458	12,06
2011	9	14	1,624	12,78
2011	9	15	0,203	11,64
2011	9	16	0	10,12
2011	9	17	2,842	9,82
2011	9	18	23,345	11,39
2011	9	19	8,526	12,04
2011	9	20	16,848	12,35
2011	9	21	5,075	11,9
2011	9	22	0,609	11,2
2011	9	23	0	11,57
2011	9	24	0,203	12,31
2011	9	25	0	12,99
2011	9	26	8,932	13,08
2011	9	27	0	11,25
2011	9	28	0	12,95
2011	9	29	0	13,48
2011	9	30	0,203	13,82
2011	10	1	0	14,13
2011	10	2	4,669	14,14
2011	10	3	0,609	13,5
2011	10	4	0,203	12,16
2011	10	5	21,721	12,08
2011	10	6	16,647	10,7
2011	10	7	2,436	9,36
2011	10	8	0	6,977
2011	10	9	8,526	6,68
2011	10	10	2,03	9,02
2011	10	11	0	9,01
2011	10	12	0	8,6
2011	10	13	0	5,23
2011	10	14	0,203	4,677
2011	10	15	0	6,994
2011	10	16	0	7,73
2011	10	17	8,526	8,39
2011	10	18	25,781	7,23
2011	10	19	4,872	5,963
2011	10	20	0,203	5,126
2011	10	21	7,105	6,144
2011	10	22	0,203	9,7
2011	10	23	0	6,142
2011	10	24	0	5,393
2011	10	25	0	5,596
2011	10	26	3,451	6,575
2011	10	27	0,203	8,1
2011	10	28	1,218	8,81
2011	10	29	1,827	7,27
2011	10	30	4,06	10,15
2011	10	31	0,812	10,09
